file_name,entropy_bucket,depth,spatial_entropy,visual_entropy,spatial_espinometry,visual_espinometry,stopped_ratio,survival_rate,belief_state_entropy,decision_difficulty,pursue_rate,visited_cells
../poster/plan/04/60/18_04.json,04,60,0.777456,0.934893,0.478378,0.931918,0.851616,0.859999,0.113,0.450311,0.685465,31.69
../poster/plan/04/60/04_04.json,04,60,0.787237,0.937632,0.525954,0.909127,0.87858,0.42,0.073863,0.486313,0.801078,24.21
../poster/plan/04/40/14_04.json,04,40,0.717486,0.939681,0.524726,0.911922,0.943228,0.51,0.0642178,0.496142,0.811838,46.64
../poster/plan/04/50/00_04.json,04,50,0.710712,0.944493,0.534068,0.924031,0.947774,0.43,0.0536729,0.437376,0.826872,42.72
../poster/plan/04/60/11_04.json,04,60,0.774068,0.94163,0.457246,0.910423,0.890704,0.45,0.0842214,0.447602,0.7576,27.11
../poster/plan/04/50/14_04.json,04,50,0.717486,0.939681,0.524726,0.911922,0.926018,0.56,0.0690781,0.492461,0.798267,42.58
../poster/plan/04/50/15_04.json,04,50,0.784103,0.934176,0.462305,0.915813,0.920407,0.35,0.0567145,0.406611,0.831396,35.7
../poster/plan/04/60/03_04.json,04,60,0.702529,0.940495,0.44573,0.910962,0.877129,0.4,0.105557,0.410029,0.705582,24.85
../poster/plan/04/60/01_04.json,04,60,0.710712,0.944493,0.534068,0.924031,0.938407,0.48,0.0515842,0.419101,0.831768,38.16
../poster/plan/04/50/19_04.json,04,50,0.776235,0.935195,0.461,0.916728,0.916187,0.73,0.109656,0.404849,0.695406,32.69
../poster/plan/04/50/01_04.json,04,50,0.710712,0.944493,0.534068,0.924031,0.947774,0.43,0.0536729,0.437376,0.826872,42.72
../poster/plan/04/60/13_04.json,04,60,0.780315,0.929764,0.509402,0.934475,0.908677,0.56,0.0915023,0.464475,0.741147,38.56
../poster/plan/04/50/02_04.json,04,50,0.77699,0.936496,0.471647,0.916523,0.8663,0.71,0.105523,0.396154,0.702414,35.96
../poster/plan/01/400/00_01.json,01,400,0.517333,0.810408,0.325452,0.803011,0.915807,0,0.00145485,0.00601169,0.99529,98.63
../poster/plan/04/60/08_04.json,04,60,0.781145,0.937069,0.487822,0.907707,0.889429,0.889999,0.0947004,0.493202,0.734323,29.13
../poster/plan/04/60/16_04.json,04,60,0.768102,0.943086,0.476826,0.921296,0.900427,0.7,0.0575667,0.393325,0.831299,29.03
../poster/plan/04/60/05_04.json,04,60,0.707827,0.940076,0.463759,0.92242,0.91019,0.42,0.0630758,0.489022,0.809881,37.15
../poster/plan/04/60/07_04.json,04,60,0.777971,0.931784,0.501218,0.927358,0.900874,0.55,0.060286,0.465699,0.814715,33.94
../poster/plan/04/60/19_04.json,04,60,0.776235,0.935195,0.461,0.916728,0.917805,0.73,0.105896,0.395266,0.709775,33.5
../poster/plan/04/70/17_04.json,04,70,0.785855,0.945086,0.534653,0.926634,0.899834,0.48,0.0570508,0.436153,0.838676,32.35
../poster/plan/04/40/00_04.json,04,40,0.710712,0.944493,0.534068,0.924031,0.954064,0.44,0.0547944,0.43574,0.822079,42.85
../poster/plan/04/70/12_04.json,04,70,0.785217,0.934462,0.508243,0.899158,0.879531,0.73,0.0965266,0.544084,0.720036,31.86
../poster/plan/04/70/04_04.json,04,70,0.787237,0.937632,0.525954,0.909127,0.884206,0.38,0.0724042,0.489522,0.807667,24.73
../poster/plan/04/60/00_04.json,04,60,0.710712,0.944493,0.534068,0.924031,0.938407,0.48,0.0515842,0.419101,0.831768,38.16
